_id,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Filename,Timestamp,Type,Call ID,Event,Method,Sub-Event,Value,State,Reason,Imsreason,Alpha Tag,NR_ARFCN,sim_state,asulevel,csiCqiTableIndex,parametersUseForLevel,csiCqiReport,NR5G_RSRP,Serving PLMN,NR_BAND,csiRsrp,mAdditionalPlmns,csiRsrq,NR5G_SINR,nci,rsrq,tac,NR_PCI,latitude,longitude,number,result,pendingMo,rng,fg,bg,oldState,newState,cause,audioDirection,playRingback,HPLMN,NW sel mode,Service,MM5G,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NR_CDRX,NETWORK,FINAL IMEI Certi,SIP_v,CSEQ,setCallRadioTech,audioQuality,codecChanged,contentType,handle,domain,token,messageRef,PhoneId,format,message_class,mno,sendResult,errorClass,errorCode
6552fc9e91a8898c05459217,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:47.873Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-96,313-340,n70,,,,17.2,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459218,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:47.874Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459219,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:49.400Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-99,313-340,n70,,,,17.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921a,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:49.401Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921b,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:50.923Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-99,313-340,n70,,,,17.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921c,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:50.924Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921d,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:52.446Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-96,313-340,,,,,17.0,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921e,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:52.447Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545921f,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:53.968Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-96,313-340,,,,,17.0,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459220,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:53.969Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459221,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:55.490Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,17.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459222,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:55.491Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459223,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:57.014Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-96,313-340,n70,,,,17.7,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459224,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:57.015Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459225,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:58.535Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-96,313-340,,,,,17.7,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459226,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:24:58.536Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459227,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:00.056Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-96,313-340,,,,,16.2,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459228,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:00.057Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459229,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:01.579Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-96,313-340,n70,,,,16.2,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922a,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:01.580Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922b,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:03.105Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-94,313-340,,,,,20.0,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922c,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:03.106Z,ModemServiceMode,,,,,,,,,,,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922d,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:04.626Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,19.7,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,20.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922e,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:06.146Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545922f,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:06.147Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-98,,n70,,,,19.7,,,,870,,,,,,,,,,,,,,,,,,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459230,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:07.664Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-96,313-340,n70,,,,16.7,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459231,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:07.665Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459232,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:09.190Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-96,313-340,,,,,16.7,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459233,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:09.191Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459234,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:10.712Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,16.2,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459235,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:10.713Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459236,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:12.235Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-99,313-340,,,,,16.5,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459237,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:12.236Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459238,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:13.756Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-99,313-340,n70,,,,16.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459239,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:13.757Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923a,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:15.278Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-98,313-340,,,,,16.7,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923b,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:15.279Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923c,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:16.797Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,16.7,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923d,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:16.798Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923e,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:18.319Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,16.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545923f,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:18.320Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459240,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:19.842Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,17.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459241,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:19.843Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459242,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:21.363Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,313-340,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459243,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:21.364Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-97,,n70,,,,17.5,,,,870,,,,,,,,,,,,,,,,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459244,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:22.881Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-96,313-340,,,,,18.7,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459245,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:22.882Z,ModemServiceMode,,,,,,,,,,,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459246,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:24.401Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459247,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:24.402Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-96,,n70,,,,18.7,,,,870,,,,,,,,,,,,,,,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459248,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:25.921Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-95,313-340,n70,,,,19.2,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459249,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:25.922Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924a,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:27.442Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-95,313-340,n70,,,,16.7,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924b,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:28.966Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,-95,313-340,,,,,16.7,,,,,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924c,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:28.967Z,ModemServiceMode,,,,,,,,,,401050,,,,,,,,n70,,,,,,,,870,,,,,,,,,,,,,,,,,,,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924d,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:30.489Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-95,313-340,n70,,,,18.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924e,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:30.490Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc9e91a8898c0545924f,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:32.008Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-95,313-340,n70,,,,18.5,,,,870,,,,,,,,,,,,,,313-340,Auto,available,REGISTERED,-11,IDLE,0,0.00,0.00,25 MHz,--,PUCCH,22 dBm,Active,,,,,,,,,,,,,,,,,,,
6552fc9e91a8898c05459250,1,2,3,4,5,6,7,8,9,Logcat-NewDishTests-DISH_To_DISH_VoiceCall-1-REFERENCE-R5CT92NBA7F--10112023012552.txt,2023-10-11T16:25:32.009Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
